## Original
(base) maccamp@farm:~/kootenai/outputs/205/original$ cat original_SummaryData.txt 
originalGTseq Summary Data

Read Distribution data (sorted by locus name)
Atr_13917-71	2.2360125786163527	0.8748619759925527
Atr_24146-56	10.331550314465414	2.3678195239705984
Atr_2768-35	3.4774528301886796	1.3964332266970283
Atr_28411-65	6.614295597484272	1.5442576466149462
Atr_29277-35	6.420462264150945	1.3993738597140117
Atr_29414-61	6.817789308176105	2.0621656930001264
Atr_45890-59	6.750694968553463	1.714297504373602
Atr_48754-60	0.9657389937106915	0.6747052315443277
Atr_49388-52	7.75340566037736	2.6769608362217223
Atr_5019-45	4.530610062893086	1.2484900944965511
Atr_525-66	6.865135220125783	1.51753981182939
Atr_57542-29	6.855525157232701	1.5129767028984604
Atr_64006-52	6.361361635220125	1.7538970226057582
Atr_69217-58	1.3007610062893082	0.7708020013506379
Atr_70167-40	1.3712452830188655	0.8514671009678386
Atr_70479-48	13.457506289308188	1.9450989934231846
Atr_7793-68	3.0008427672955977	0.9752146301811164
Atr_9723-56	4.57519496855346	1.287743874334397

Read Distribution data (sorted by value)
Atr_48754-60	0.9657389937106915	0.6747052315443277
Atr_69217-58	1.3007610062893082	0.7708020013506379
Atr_70167-40	1.3712452830188655	0.8514671009678386
Atr_13917-71	2.2360125786163527	0.8748619759925527
Atr_7793-68	3.0008427672955977	0.9752146301811164
Atr_2768-35	3.4774528301886796	1.3964332266970283
Atr_5019-45	4.530610062893086	1.2484900944965511
Atr_9723-56	4.57519496855346	1.287743874334397
Atr_64006-52	6.361361635220125	1.7538970226057582
Atr_29277-35	6.420462264150945	1.3993738597140117
Atr_28411-65	6.614295597484272	1.5442576466149462
Atr_45890-59	6.750694968553463	1.714297504373602
Atr_29414-61	6.817789308176105	2.0621656930001264
Atr_57542-29	6.855525157232701	1.5129767028984604
Atr_525-66	6.865135220125783	1.51753981182939
Atr_49388-52	7.75340566037736	2.6769608362217223
Atr_24146-56	10.331550314465414	2.3678195239705984
Atr_70479-48	13.457506289308188	1.9450989934231846

Primer Reads On-Target (reads with forward primer AND probe / reads with fwd primer)*100
Atr_13917-71	37.26540880503145	15.655025998207641
Atr_24146-56	80.6566037735849	11.259276175639725
Atr_2768-35	70.80188679245288	21.296065991455592
Atr_28411-65	46.78962264150941	7.6603419976739575
Atr_29277-35	32.50660377358487	13.492923470604625
Atr_29414-61	73.61446540880506	14.589143023367571
Atr_45890-59	29.59056603773584	15.732801341442876
Atr_48754-60	40.10817610062897	25.39422091390008
Atr_49388-52	64.07893081761011	23.333534554057106
Atr_5019-45	65.89245283018874	10.282329983794572
Atr_525-66	47.247484276729566	8.184954792724008
Atr_57542-29	5.102201257861635	1.6320839799923637
Atr_64006-52	20.99528301886793	16.645397215938424
Atr_69217-58	66.261320754717	17.9525695518209
Atr_70167-40	12.25440251572327	8.902087673926756
Atr_70479-48	93.88238993710685	10.784110464061671
Atr_7793-68	14.969496855345916	10.213840696411967
Atr_9723-56	49.36666666666667	10.373502602996137

Primer Reads On-Target (sorted) (reads with forward primer AND probe / reads with fwd primer)*100
Atr_57542-29	5.102201257861635	1.6320839799923637
Atr_70167-40	12.25440251572327	8.902087673926756
Atr_7793-68	14.969496855345916	10.213840696411967
